"source","exePath","kernel_executed","eteProfilerXtime","CC","Kernel Name","traffic","dpAI","spAI","hpAI","dpPerf","spPerf","hpPerf","xtime","Block Size","Grid Size","device","SP_FLOP","DP_FLOP","HP_FLOP","INTOP","intPerf","intAI","targetName","exeArgs","runtime","kernelMangled","kernelName","kernelDemangled","kernelProfiler"
"lut-gemm-cuda","/workspace/build/bin/cuda/lut-gemm","timeout",20.074718614000176,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","lut-gemm","1 100","cuda","_Z5_nqmvILi192EEvPjP6__halfS2_S2_iiiii","void _nqmv<(int)192>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)192>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)192>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)"
"lut-gemm-cuda","/workspace/build/bin/cuda/lut-gemm","timeout",20.074718614000176,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","lut-gemm","1 100","cuda","_Z5_nqmvILi160EEvPjP6__halfS2_S2_iiiii","void _nqmv<(int)160>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)160>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)160>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)"
"lut-gemm-cuda","/workspace/build/bin/cuda/lut-gemm","timeout",20.074718614000176,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","lut-gemm","1 100","cuda","_Z5_nqmvILi128EEvPjP6__halfS2_S2_iiiii","void _nqmv<(int)128>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)128>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)128>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)"
"lut-gemm-cuda","/workspace/build/bin/cuda/lut-gemm","timeout",20.074718614000176,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","lut-gemm","1 100","cuda","_Z5_nqmvILi96EEvPjP6__halfS2_S2_iiiii","void _nqmv<(int)96>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)96>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)96>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)"
"lut-gemm-cuda","/workspace/build/bin/cuda/lut-gemm","timeout",20.074718614000176,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","lut-gemm","1 100","cuda","_Z5_nqmvILi64EEvPjP6__halfS2_S2_iiiii","void _nqmv<(int)64>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)64>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)64>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)"
"lut-gemm-cuda","/workspace/build/bin/cuda/lut-gemm","timeout",20.074718614000176,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","lut-gemm","1 100","cuda","_Z5_nqmvILi32EEvPjP6__halfS2_S2_iiiii","void _nqmv<(int)32>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)32>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)","void _nqmv<(int)32>(unsigned int *, __half *, __half *, __half *, int, int, int, int, int)"
"mandelbrot-cuda","/workspace/build/bin/cuda/mandelbrot","normal",3.414805177999824,8.6,"_Z6mandelPiPK16MandelParametersii",61066867017.28,0.0,100.28048097156932,0.0,0.0,6123814795919.701,0.0,127776.0,"(16, 16, 1)","(68, 120, 1)","NVIDIA GeForce RTX 3080",782476559.0,0.0,0.0,287911368.0,2253250751314.801,36.898089936023766,"mandelbrot","1000","cuda","_Z6mandelPiPK16MandelParametersii","mandel(int *, const MandelParameters *, int, int)","mandel(int *, const MandelParameters *, int, int)","mandel(int *, const MandelParameters *, int, int)"
"mandelbrot-omp","/workspace/build/bin/omp/mandelbrot","normal",2.9187299879999955,8.6,"__omp_offloading_51_8e3b74__ZN14MandelParallel8EvaluateEv_l182",41942196531.79,0.0,117.57350914517903,0.0,0.0,4931291227499.308,0.0,177152.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",873588103.0,0.0,0.0,383895865.0,2167042229272.0376,51.66735193826896,"mandelbrot","1000","omp","__omp_offloading_51_8e3b74__ZN14MandelParallel8EvaluateEv_l182","__omp_offloading_51_8e3b74__ZN14MandelParallel8EvaluateEv_l182","ZN14MandelParallel8EvaluateEv:l182","__omp_offloading_51_8e3b74__ZN14MandelParallel8EvaluateEv_l182"
"marchingCubes-cuda","/workspace/build/bin/cuda/marchingCubes","normal",11.248098466999636,8.6,"_Z16computeMinMaxLv1Pf",123864882.2,0.0,63556.09343194089,0.0,0.0,7872368026039.553,0.0,1546976.0,"(16, 16, 1)","(68, 68, 16)","NVIDIA GeForce RTX 3080",12178364399.0,0.0,0.0,1572233984.0,1016327327637.9207,8205.128924249044,"marchingCubes","100","cuda","_Z16computeMinMaxLv1Pf","computeMinMaxLv1(float *)","computeMinMaxLv1(float *)","computeMinMaxLv1(float *)"
"marchingCubes-cuda","/workspace/build/bin/cuda/marchingCubes","normal",11.248098466999636,8.6,"_Z10compactLv1fPKfPjS1_",150750000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,"(128, 1, 1)","(578, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1849430.0,451520996093.75,2.9951641531923716,"marchingCubes","100","cuda","_Z10compactLv1fPKfPjS1_","compactLv1(float, const float *, unsigned int *, unsigned int *)","compactLv1(float, const float *, unsigned int *, unsigned int *)","compactLv1(float, const float *, unsigned int *, unsigned int *)"
"marchingCubes-cuda","/workspace/build/bin/cuda/marchingCubes","normal",11.248098466999636,8.6,"_Z16computeMinMaxLv2PKjPf",33564138542.21,0.0,146.71137583283624,0.0,0.0,4924240944171.556,0.0,433312.0,"(16, 25, 1)","(8296, 1, 1)","NVIDIA GeForce RTX 3080",2133732692.0,0.0,0.0,407541000.0,940525533564.7292,28.02173910651488,"marchingCubes","100","cuda","_Z16computeMinMaxLv2PKjPf","computeMinMaxLv2(const unsigned int *, float *)","computeMinMaxLv2(const unsigned int *, float *)","computeMinMaxLv2(const unsigned int *, float *)"
"marchingCubes-cuda","/workspace/build/bin/cuda/marchingCubes","normal",11.248098466999636,8.6,"_Z10compactLv2fPKfPKjPjjS3_",313529953917.05,0.0,0.0,0.0,0.0,0.0,0.0,55552.0,"(1024, 1, 1)","(1823, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,51336268.0,924111967165.8986,2.9474439543036106,"marchingCubes","100","cuda","_Z10compactLv2fPKfPKjPjjS3_","compactLv2(float, const float *, const unsigned int *, unsigned int *, unsigned int, unsigned int *)","compactLv2(float, const float *, const unsigned int *, unsigned int *, unsigned int, unsigned int *)","compactLv2(float, const float *, const unsigned int *, unsigned int *, unsigned int, unsigned int *)"
"marchingCubes-cuda","/workspace/build/bin/cuda/marchingCubes","normal",11.248098466999636,8.6,"_Z19generatingTrianglesfPKjPKtPKiPK6uchar4PjS8_PyPfSA_SA_SA_",1235637400.1,0.0,5.220439835297601,0.0,0.0,6450570705.465599,0.0,97697632.0,"(4, 4, 8)","(240380, 1, 1)","NVIDIA GeForce RTX 3080",630205482.0,0.0,0.0,2776944607.0,28423868113.81467,23.003405458198603,"marchingCubes","100","cuda","_Z19generatingTrianglesfPKjPKtPKiPK6uchar4PjS8_PyPfSA_SA_SA_","generatingTriangles(float, const unsigned int *, const unsigned short *, const int *, const uchar4 *, unsigned int *, unsigned int *, unsigned long long *, float *, float *, float *, float *)","generatingTriangles(float, const unsigned int *, const unsigned short *, const int *, const uchar4 *, unsigned int *, unsigned int *, unsigned long long *, float *, float *, float *, float *)","generatingTriangles(float, const unsigned int *, const unsigned short *, const int *, const uchar4 *, unsigned int *, unsigned int *, unsigned long long *, float *, float *, float *, float *)"
"mask-cuda","/workspace/build/bin/cuda/mask","normal",11.235132521000196,8.6,"_Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0_",513857988451.6,0.0,0.0,0.0,0.0,0.0,0.0,1324512.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,8361163774.0,6312637238469.715,12.284789533955642,"mask","512 512 512 100","cuda","_Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0_","void sequenceMaskKernel<int>(int, int, int, const T1 *, const int *, T1, T1 *)","void sequenceMaskKernel<int>(int, int, int, const T1 *, const int *, T1, T1 *)","void sequenceMaskKernel<int>(int, int, int, const T1 *, const int *, T1, T1 *)"
"mask-cuda","/workspace/build/bin/cuda/mask","normal",11.235132521000196,8.6,"_Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0_",546996905413.28,0.0,0.0,0.0,0.0,0.0,0.0,1427008.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,8788259326.0,6158521414035.5205,11.258786572809747,"mask","512 512 512 100","cuda","_Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0_","void windowMaskKernel<int>(int, int, int, const T1 *, const int *, int, T1, T1 *)","void windowMaskKernel<int>(int, int, int, const T1 *, const int *, int, T1, T1 *)","void windowMaskKernel<int>(int, int, int, const T1 *, const int *, int, T1, T1 *)"
"mask-cuda","/workspace/build/bin/cuda/mask","normal",11.235132521000196,8.6,"_Z15upperMaskKernelIiEviiiPKT_S0_PS0_",590835035882.09,0.0,0.0,0.0,0.0,0.0,0.0,1368928.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,8393195006.0,6131217278045.302,10.377206674772886,"mask","512 512 512 100","cuda","_Z15upperMaskKernelIiEviiiPKT_S0_PS0_","void upperMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)","void upperMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)","void upperMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)"
"mask-cuda","/workspace/build/bin/cuda/mask","normal",11.235132521000196,8.6,"_Z15lowerMaskKernelIiEviiiPKT_S0_PS0_",603631421911.42,0.0,0.0,0.0,0.0,0.0,0.0,1372800.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,8393195006.0,6113924101107.226,10.128571640202676,"mask","512 512 512 100","cuda","_Z15lowerMaskKernelIiEviiiPKT_S0_PS0_","void lowerMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)","void lowerMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)","void lowerMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)"
"mask-cuda","/workspace/build/bin/cuda/mask","normal",11.235132521000196,8.6,"_Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0_",592828496290.03,0.0,0.0,0.0,0.0,0.0,0.0,1362816.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,8392932862.0,6158522399208.697,10.388371068106952,"mask","512 512 512 100","cuda","_Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0_","void upperDiagMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)","void upperDiagMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)","void upperDiagMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)"
"mask-cuda","/workspace/build/bin/cuda/mask","normal",11.235132521000196,8.6,"_Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0_",594825470141.87,0.0,0.0,0.0,0.0,0.0,0.0,1357888.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,8392932862.0,6180872694949.805,10.39106932236043,"mask","512 512 512 100","cuda","_Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0_","void lowerDiagMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)","void lowerDiagMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)","void lowerDiagMaskKernel<int>(int, int, int, const T1 *, T1, T1 *)"
"mask-omp","/workspace/build/bin/omp/mask","normal",7.434163640999941,8.6,"__omp_offloading_51_8e3b9c__Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0__l24",344680891049.01,0.0,0.0,0.0,0.0,0.0,0.0,1975200.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,11046042622.0,5592366657553.665,16.22476558109654,"mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0__l24","__omp_offloading_51_8e3b9c__Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0__l24","Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0_:l24","__omp_offloading_51_8e3b9c__Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0__l24"
"mask-omp","/workspace/build/bin/omp/mask","normal",7.434163640999941,8.6,"__omp_offloading_51_8e3b9c__Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0__l55",383480937632.65,0.0,0.0,0.0,0.0,0.0,0.0,2035424.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,11607355902.0,5702672220628.232,14.870810152474968,"mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0__l55","__omp_offloading_51_8e3b9c__Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0__l55","Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0_:l55","__omp_offloading_51_8e3b9c__Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0__l55"
"mask-omp","/workspace/build/bin/omp/mask","normal",7.434163640999941,8.6,"__omp_offloading_51_8e3b9c__Z15upperMaskKernelIiEviiiPKT_S0_PS0__l87",418591660318.62,0.0,0.0,0.0,0.0,0.0,0.0,1932352.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,10876878334.0,5628828667861.756,13.447063574026421,"mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z15upperMaskKernelIiEviiiPKT_S0_PS0__l87","__omp_offloading_51_8e3b9c__Z15upperMaskKernelIiEviiiPKT_S0_PS0__l87","Z15upperMaskKernelIiEviiiPKT_S0_PS0_:l87","__omp_offloading_51_8e3b9c__Z15upperMaskKernelIiEviiiPKT_S0_PS0__l87"
"mask-omp","/workspace/build/bin/omp/mask","normal",7.434163640999941,8.6,"__omp_offloading_51_8e3b9c__Z15lowerMaskKernelIiEviiiPKT_S0_PS0__l113",419630000996.05,0.0,0.0,0.0,0.0,0.0,0.0,1927616.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,10876878334.0,5642658254548.624,13.446746517539243,"mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z15lowerMaskKernelIiEviiiPKT_S0_PS0__l113","__omp_offloading_51_8e3b9c__Z15lowerMaskKernelIiEviiiPKT_S0_PS0__l113","Z15lowerMaskKernelIiEviiiPKT_S0_PS0_:l113","__omp_offloading_51_8e3b9c__Z15lowerMaskKernelIiEviiiPKT_S0_PS0__l113"
"mask-omp","/workspace/build/bin/omp/mask","normal",7.434163640999941,8.6,"__omp_offloading_51_8e3b9c__Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0__l139",418155089602.17,0.0,0.0,0.0,0.0,0.0,0.0,1932096.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,10876354046.0,5629303122619.166,13.4622374869928,"mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0__l139","__omp_offloading_51_8e3b9c__Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0__l139","Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0_:l139","__omp_offloading_51_8e3b9c__Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0__l139"
"mask-omp","/workspace/build/bin/omp/mask","normal",7.434163640999941,8.6,"__omp_offloading_51_8e3b9c__Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0__l165",419081260585.13,0.0,0.0,0.0,0.0,0.0,0.0,1927232.0,"(256, 1, 1)","(262144, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,10876354046.0,5643510509373.028,13.466387166759596,"mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0__l165","__omp_offloading_51_8e3b9c__Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0__l165","Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0_:l165","__omp_offloading_51_8e3b9c__Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0__l165"
"mask-omp","/workspace/build/bin/omp/mask","not profiled",7.434163640999941,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0__l69","__omp_offloading_51_8e3b9c__Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0__l69","Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0_:l69","__omp_offloading_51_8e3b9c__Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0__l69"
"mask-omp","/workspace/build/bin/omp/mask","not profiled",7.434163640999941,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z15lowerMaskKernelIiEviiiPKT_S0_PS0__l124","__omp_offloading_51_8e3b9c__Z15lowerMaskKernelIiEviiiPKT_S0_PS0__l124","Z15lowerMaskKernelIiEviiiPKT_S0_PS0_:l124","__omp_offloading_51_8e3b9c__Z15lowerMaskKernelIiEviiiPKT_S0_PS0__l124"
"mask-omp","/workspace/build/bin/omp/mask","not profiled",7.434163640999941,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0__l150","__omp_offloading_51_8e3b9c__Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0__l150","Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0_:l150","__omp_offloading_51_8e3b9c__Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0__l150"
"mask-omp","/workspace/build/bin/omp/mask","not profiled",7.434163640999941,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z15upperMaskKernelIiEviiiPKT_S0_PS0__l98","__omp_offloading_51_8e3b9c__Z15upperMaskKernelIiEviiiPKT_S0_PS0__l98","Z15upperMaskKernelIiEviiiPKT_S0_PS0_:l98","__omp_offloading_51_8e3b9c__Z15upperMaskKernelIiEviiiPKT_S0_PS0__l98"
"mask-omp","/workspace/build/bin/omp/mask","not profiled",7.434163640999941,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0__l176","__omp_offloading_51_8e3b9c__Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0__l176","Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0_:l176","__omp_offloading_51_8e3b9c__Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0__l176"
"mask-omp","/workspace/build/bin/omp/mask","not profiled",7.434163640999941,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","mask","512 512 512 100","omp","__omp_offloading_51_8e3b9c__Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0__l34","__omp_offloading_51_8e3b9c__Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0__l34","Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0_:l34","__omp_offloading_51_8e3b9c__Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0__l34"
"match-cuda","/workspace/build/bin/cuda/match","normal",20.04805722900028,8.6,"_Z6Match1PKfS0_PfPi",306007155825.11,0.0,0.5824480402923407,0.0,0.0,178233268225.76822,0.0,385547712.0,"(128, 1, 1)","(128, 1, 1)","NVIDIA GeForce RTX 3080",68717428766.0,0.0,0.0,14227161088.0,36901168506.9992,0.12058923395925111,"match","100","cuda","_Z6Match1PKfS0_PfPi","Match1(const float *, const float *, float *, int *)","Match1(const float *, const float *, float *, int *)","Match1(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z7Match10PKfS0_PfPi","Match10(const float *, const float *, float *, int *)","Match10(const float *, const float *, float *, int *)","Match10(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z6Match9PKfS0_PfPi","Match9(const float *, const float *, float *, int *)","Match9(const float *, const float *, float *, int *)","Match9(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z6Match8PKfS0_PfPi","Match8(const float *, const float *, float *, int *)","Match8(const float *, const float *, float *, int *)","Match8(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z6Match7PKfS0_PfPi","Match7(const float *, const float *, float *, int *)","Match7(const float *, const float *, float *, int *)","Match7(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z6Match6PKfS0_PfPi","Match6(const float *, const float *, float *, int *)","Match6(const float *, const float *, float *, int *)","Match6(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z6Match5PKfS0_PfPi","Match5(const float *, const float *, float *, int *)","Match5(const float *, const float *, float *, int *)","Match5(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z6Match4PKfS0_PfPi","Match4(const float *, const float *, float *, int *)","Match4(const float *, const float *, float *, int *)","Match4(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z6Match3PKfS0_PfPi","Match3(const float *, const float *, float *, int *)","Match3(const float *, const float *, float *, int *)","Match3(const float *, const float *, float *, int *)"
"match-cuda","/workspace/build/bin/cuda/match","timeout",20.04805722900028,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","cuda","_Z6Match2PKfS0_PfPi","Match2(const float *, const float *, float *, int *)","Match2(const float *, const float *, float *, int *)","Match2(const float *, const float *, float *, int *)"
"match-omp","/workspace/build/bin/omp/match","normal",20.044346712999868,8.6,"__omp_offloading_51_8e3bb2_main_l120",292412037199.19,0.0,0.6081003479236491,0.0,0.0,177815861557.89047,0.0,386461728.0,"(128, 1, 1)","(128, 1, 1)","NVIDIA GeForce RTX 3080",68719025123.0,0.0,0.0,61204087040.0,158370370480.7737,0.541600038075356,"match","100","omp","__omp_offloading_51_8e3bb2_main_l120","__omp_offloading_51_8e3bb2_main_l120","omp_offloading_51_8e3bb2_main:l120","__omp_offloading_51_8e3bb2_main_l120"
"match-omp","/workspace/build/bin/omp/match","timeout",20.044346712999868,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","omp","__omp_offloading_51_8e3bb2_main_l149","__omp_offloading_51_8e3bb2_main_l149","omp_offloading_51_8e3bb2_main:l149","__omp_offloading_51_8e3bb2_main_l149"
"match-omp","/workspace/build/bin/omp/match","timeout",20.044346712999868,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","omp","__omp_offloading_51_8e3bb2_main_l636","__omp_offloading_51_8e3bb2_main_l636","omp_offloading_51_8e3bb2_main:l636","__omp_offloading_51_8e3bb2_main_l636"
"match-omp","/workspace/build/bin/omp/match","timeout",20.044346712999868,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","omp","__omp_offloading_51_8e3bb2_main_l543","__omp_offloading_51_8e3bb2_main_l543","omp_offloading_51_8e3bb2_main:l543","__omp_offloading_51_8e3bb2_main_l543"
"match-omp","/workspace/build/bin/omp/match","timeout",20.044346712999868,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","match","100","omp","__omp_offloading_51_8e3bb2_main_l265","__omp_offloading_51_8e3bb2_main_l265","omp_offloading_51_8e3bb2_main:l265","__omp_offloading_51_8e3bb2_main_l265"
